x,y,z
0.8731379508972168,0.8731379508972168,0.8731379508972168
0.8554448744829952,0.8577687581380197,0.856923600739123
0.8407696701410245,0.8447447649137246,0.8431678231306902
0.8284171485146989,0.8337149035789281,0.8314904978152786
0.8179510812910775,0.8242838420565167,0.8214990525018597
0.8090071355204185,0.8161666079821335,0.8128944184200687
0.8013488159179695,0.8091730957031257,0.8054407958984374
0.7947237558632972,0.8031212373909704,0.798954730053025
0.7889868213284399,0.7978428871400891,0.7933017361548638
0.7840490920340969,0.7932340181790863,0.7883714065860645
0.7797775268554683,0.7892163284425807,0.7840926627802649
0.776103988958865,0.7856969093789852,0.7803730867346934
0.77294252739578,0.7825876454837988,0.7771536404969257
0.7702379893864137,0.7798389701686274,0.7743579880200295
0.7679527219661998,0.7774006236683241,0.7719336265374808
0.7660391399969197,0.7752263239310476,0.7698259788924714
0.7644154866536457,0.7732975641886389,0.767991002400716
0.7630414124812039,0.7715730547406179,0.7663791289389381
0.7619102542139901,0.7700358158400077,0.7649813740193349
0.7609647597944683,0.768661499023437,0.7637775920111419
0.7601682372012378,0.7674267009153206,0.7627528562384132
0.7594900577626329,0.7663103468874669,0.7618784803025261
0.7589295868180754,0.7653311052892957,0.7611400245601292
0.7584545479311962,0.7644773164020586,0.7605163181288561
0.7580570352488549,0.7637404080094963,0.7599927310285894
0.7577601180964216,0.7631092814656047,0.7595629010881694
0.7575331978175954,0.762583326256795,0.759232363493546
0.7573721939819871,0.7621477285326829,0.758983562086346
0.757307353772615,0.7617991932651456,0.7587771499366093
0.7573471405432614,0.7615341657058786,0.7586116034553961
0.7574758614059045,0.7613539569145812,0.7585100157071001
0.7576595730251734,0.7612569173177087,0.7584582519531256
0.7579184940883096,0.761220182691301,0.7584330013820103
0.7582382407423625,0.7612039198255323,0.7584714333572726
0.7585855432458826,0.7611976829735012,0.7585689785244231
0.7589551830723265,0.7611940824068502,0.7587375554563764
0.7593410838734022,0.7611982172185722,0.7589651627974081
0.7597552434494499,0.7611775855495507,0.7592241818502073
0.760169772926821,0.7611359062544798,0.7595134350137978
0.760592412289389,0.7611027027604792,0.7598386140463015
0.7610382503933382,0.7610914442274307,0.7601453286630132
0.7615169081577037,0.7611277735510541,0.7604453863099568
0.7620220719096812,0.7612033737040007,0.7607236487843166
0.7625223795572911,0.7613102729331714,0.7610186366408085
0.7630115724959462,0.7614353107956217,0.7613002129320832
0.7634406067183799,0.7615403451060797,0.761537018545431
0.7637523106166298,0.7616403488885785,0.7617416381835933
0.763960331820983,0.7617532100403691,0.7618625768634099
0.7641190015352688,0.7618447817288916,0.761934207035945
0.7642829637020679,0.7619000126198299,0.7619628906249994
0.7644517768933928,0.7619120773759862,0.7619631128403744
0.7646016190691695,0.7618836937881097,0.7619377322313263
0.7646998237161081,0.7618256363214233,0.7618951236500457
0.7647260844413868,0.7617682846896169,0.761854199940348
0.7646951958684637,0.7617151241491341,0.7618075078076656
0.7646153388331774,0.7616526285807289,0.7617608824772625
0.7644580841064456,0.7616023254394539,0.7616896820068363
0.7642244118541928,0.7615615614694561,0.761565395336055
0.763920562435882,0.7615461253156566,0.7614477908972538
0.7635477133813852,0.7615461010618256,0.7613554823822184
0.7631287866709183,0.7615127563476564,0.7612766343720104
0.7627183963090939,0.7614308675130201,0.7611832056290058
0.7623238317745246,0.7613144707433955,0.7610564084397148
0.7619437578428604,0.7612027973708719,0.7608982540782878
0.7615961233774818,0.7610809803009029,0.7607324918111174
0.7612200831867643,0.7609772207849318,0.7605747402650523
0.7608603226511096,0.760913889031661,0.7604341205797694
0.7605259809544473,0.7608882359095973,0.7603419066736941
0.7602183565180349,0.7609101965072309,0.7602828005526931
0.7599246591170201,0.7609468347886025,0.7602503975444938
0.7596523325930356,0.7609950239940357,0.760253167921497
0.7594254777238183,0.7610333416913011,0.7603118896484379
0.7592503091563354,0.7610596366550612,0.7604196797246519
0.7591370963008028,0.7610692091978313,0.7605609164211924
0.7590763804676776,0.7611079792399983,0.7607019445398351
0.7590991278379658,0.7611712882531944,0.7608552374233856
0.7592100355360245,0.7612419976128473,0.761022186279297
0.7594182531260913,0.7612984087214124,0.7611778728122812
0.7597105904911343,0.7613558822803289,0.7613344513968135
0.7600721801068151,0.7613954705707096,0.7614784025203032
0.7604406530206846,0.7614345550537109,0.7616074301979763
0.7608243233816964,0.761478881835938,0.7617485700334821
0.76122836408944,0.761558006549704,0.7618595868691631
0.7616212877924047,0.7616510115606939,0.7619191428829479
0.761987109516942,0.761775083320086,0.7619879966558413
0.762300011707326,0.7618915937100221,0.7620862994277665
0.7625960406135112,0.7619920618393841,0.7621713077320778
0.7628451917298451,0.7620278984837275,0.7622552454118898
0.7630811418805796,0.7620513552711123,0.7623254685174854
0.7632774307342345,0.7620562707592631,0.7623847458890811
0.7633996067276921,0.7620776992246326,0.7624064985528052
0.7634561249704068,0.7620951334635416,0.762390414151278
0.7634710916658733,0.7621121290253424,0.7623723658119756
0.7634705151516965,0.7621122020885265,0.7623506323691525
0.7634174676589021,0.7620759186921293,0.7623131834430464
0.7633464173500578,0.7619736002098696,0.7622354637762032
0.763260746002197,0.7618444442749022,0.7621422767639158
0.7631821542415981,0.7616861211428851,0.7620489732274466
0.7630549563637268,0.761519516570658,0.7619426099559924
0.7628720034459594,0.7613487486626692,0.7618097195959397
0.7626593174078526,0.7612280234312393,0.7616251431978669
0.7624200636340728,0.7611471852948586,0.7614454700100809
0.7621898898830672,0.7610827359286224,0.7612908103249288
0.7619919122434126,0.7610026839511842,0.7611666411356199
0.7617733604029606,0.7609214782714842,0.761041038914731
0.7615511054234821,0.7608469779917761,0.7609332760438247
0.7612801106770832,0.7607826741536453,0.7608426920572914
0.7609520214516051,0.7607277479747803,0.7607792591888634
0.7605664021260031,0.7607009475295605,0.7607127009211356
0.7601536342075892,0.7607029506138392,0.7606755470742986
0.7597066800888269,0.7607313182255998,0.7606439459813782
0.7592415645204745,0.7607446078596445,0.7606244317416483
0.7587569554646808,0.7607543733384867,0.7606311374240456
0.7583270306353805,0.7607717447347576,0.7606174495670345
0.7579696010535875,0.7607716305155153,0.7605260929591225
0.7577013597420764,0.7607468408895718,0.760398594200188
0.7575281415666854,0.7607073102678574,0.7602246965680803
0.7574219189101846,0.7606767613253139,0.7600178890091053
0.7573823790619337,0.760665782983753,0.7598201364710712
0.7574621047416737,0.7607088854713158,0.7596791956546537
0.7576538534725412,0.7607638415168311,0.7596081004423254
0.7578892460575813,0.7608236807364002,0.7596515796802663
0.7581547979098651,0.7608766698125582,0.7597838444496273
0.7585072911771619,0.7609574167351973,0.7600041439658713
0.7589851148200759,0.7610700202710703,0.7602891633004851
0.7595563116874405,0.7611920305790794,0.7606187194358303
0.7602088341346156,0.7613247211162857,0.7609513502854564
0.7609548642653834,0.7614399518153462,0.7612622874651769
0.7617011070251465,0.7615393400192261,0.7615357637405396
0.7624438428503315,0.7616297203724772,0.7617759404219978
0.7631849258665054,0.7616881113203742,0.7620045495411707
0.763838623046875,0.7616997070312503,0.7622191162109379
0.7644348144531251,0.7616668208952871,0.7624455113564771
0.7650233323011943,0.7616039989440422,0.7626428371522487
0.7655245671506787,0.7615145073562378,0.7628297649446081
0.7659623327334066,0.7614012158606664,0.762976023776472
0.7663276672363285,0.7612653096516928,0.7630877176920574
0.766618744665834,0.7611251959279803,0.7631523068211656
0.7667691505561436,0.760965767553297,0.7631484209480935
0.7668631790030702,0.7607895288711932,0.7631130381527105
0.7669835583917025,0.7606402430041083,0.763070599786167
0.7671226169752043,0.7605342699133837,0.7630162778108021
0.767193175198739,0.7605087547971493,0.7629165649414066
0.7672117790289685,0.7605205974747649,0.7628353422721931
0.7671920231410435,0.7605589457920626,0.7628622055053701
0.767074447494369,0.7606107694608668,0.7629181458069401
0.7669387817382814,0.7607032082297586,0.7629827325994323
0.7668055263134317,0.760838219878871,0.7630304459038136
0.7665758486147282,0.7609795464409721,0.7630526224772128
0.7662805575076665,0.7611459036853825,0.7630290093823013
0.7660037346605987,0.7613236049436171,0.7629776000976567
0.7657043457031245,0.761502947126115,0.7628473191034221
0.7653707357553334,0.7616898463322568,0.7626989804781401
0.7650450178720418,0.7618545976657304,0.7625335397072205
0.7647200939702051,0.7620399325501684,0.7623434627757352
0.7644091313428222,0.7622346783628557,0.7621186511351337
0.7641143798828126,0.7623774719238275,0.7618487548828115
0.7638600667317681,0.762461806788587,0.7615612299755352
0.7636007192183509,0.7625086258868784,0.7613106552435429
0.7633649688406072,0.7625427246093741,0.7611082411303954
0.7631708780924487,0.7625980377197265,0.7609448432922366
0.7629347951788653,0.762736109683388,0.7608152690686677
0.7626714503511471,0.762905851323554,0.760764426373421
0.7623978481497816,0.7630692348685314,0.7607851746261761
0.762166562287704,0.7632048233695654,0.7608473404594094
0.7620195661272312,0.7633407089736428,0.7609561459048758
0.7619428846571183,0.7634867350260411,0.7610200670030378
0.761933916070488,0.7636766755179085,0.7611039408137293
0.7619354941628196,0.7638683319091797,0.761263413862749
0.7619518411570592,0.7640733390018856,0.7614742585982405
0.7619754879973656,0.7643177121184598,0.7617421704669334
0.7620201559627747,0.7646254595588228,0.7620212330537679
0.7620691571916857,0.7649327232724149,0.7623238336472283
0.76216107104198,0.7652023499270523,0.7626059658556099
0.7623411969440744,0.765423844500286,0.7629076329673204
0.7625685326847025,0.7656323468243627,0.76330660596306
0.7628818511962893,0.7657819747924804,0.7637685775756837
0.7633056640624999,0.7658828542202338,0.7642335529568832
0.7638559585962534,0.7659331101637613,0.7647521190154238
0.7644058822037334,0.7659955705915183,0.7652912883015427
0.7649299220034961,0.7660185161389803,0.765855086477179
0.7654168701171874,0.7659828694661456,0.7664027913411458
0.7657588237040751,0.7659400733741555,0.7669269458667645
0.7660175480254735,0.7658862806346339,0.7674092331977763
0.766173256768121,0.7657903035481767,0.7678106096055776
0.7662920884683099,0.7657154781717656,0.7680520071110256
0.7663534981863841,0.7656219482421872,0.768213108607701
0.7663950159929808,0.765477719514267,0.7682506174281031
0.766382329604205,0.7652495889102715,0.7682649949017692
0.7663218939482277,0.765022619446712,0.7681613751311802
0.7662448305072214,0.7647658839370267,0.7679760094844937
0.7661362868088933,0.7645099346454319,0.767738694411057
0.7660274505615234,0.7642438411712646,0.7675318717956543
0.7659754677424343,0.7640056307353668,0.7673959883432528
0.7659013809696322,0.7638603948777721,0.7673706546906499
0.7658453769371161,0.7637611764376276,0.7673982714043294
0.7658485412597661,0.7637626647949223,0.767571258544922
0.7658805200609108,0.763877480717029,0.7678227828720873
0.7658859779094831,0.7640612372036638,0.7680850851124731
0.7658595034950638,0.76420405873081,0.7682728014494233
0.765911374773298,0.7642299107142848,0.7683723994663788
0.766082486239347,0.7641082763671876,0.7684276234019887
0.7663472493489581,0.7638168334960941,0.7684167932581019
0.7665814093823697,0.76348905743293,0.7684265712522114
0.7667608994704029,0.7631040719839243,0.7684663625863878
0.7668780158547787,0.7626629997702198,0.76851609173943
0.7669802856445317,0.762270202636718,0.7685778808593747
0.7670711595184955,0.7619342414700252,0.768659630600287
0.767092704772949,0.7616106669108073,0.7687037785847974
0.7670180949758972,0.7612866340799527,0.7687335724526259
0.7668440445609725,0.7610685929008162,0.7687696373980981
0.7666368272569436,0.7608493381076381,0.7687940809461796
0.7665204134854399,0.7606977982954546,0.7689146562056108
0.7665121388989832,0.7606428279433142,0.7691054233284886
0.7664675031389506,0.7606793358212425,0.7694487798781615
0.7663842177972565,0.7607514916396724,0.7697705524723699
0.7661659240722657,0.7607707977294919,0.7702198028564458
0.7658648368639821,0.7607895288711939,0.7706995254907845
0.7654306512129938,0.7607341565583877,0.7713056865491368
