x,y,z
0.012260345091302707,0.019009325877729657,0.013734932405402854
0.012070632562404728,0.01913787097465701,0.013727141589653208
0.011898087866512346,0.019239260826581804,0.013742329161844136
0.011835479736328132,0.01929244995117188,0.013748168945312503
0.011873848830597325,0.019269532795193833,0.01375067988528482
0.012028033916766821,0.019169538449018406,0.013793945312499991
0.01226093242694805,0.018984311586850645,0.013857754794034085
0.012625844855057565,0.018740804571854442,0.013960587350945724
0.01307271321614584,0.018411865234375015,0.014071044921874993
0.013517018911000859,0.01805877685546875,0.014176858438027868
0.013951758815817648,0.01771064653788527,0.01427365655768407
0.014358732435438374,0.017385058932834197,0.01431571112738715
0.014787915726782574,0.017083181461817774,0.014278787962147883
0.015220642089843738,0.01679425920758929,0.01423361642020089
0.015653527301290767,0.016469983087069758,0.014177626457767219
0.016016567454618567,0.01616623822380513,0.014124702004825367
0.01631711134270056,0.01592744286380596,0.014067009313782653
0.016545613606770843,0.015748457475142037,0.01400779955314867
0.016706261268028832,0.015607158954326916,0.013980572040264415
0.0168607234954834,0.015519380569458008,0.0139617919921875
0.016990056113591254,0.015464661613343238,0.013982621450272811
0.017119130780619957,0.015450262254284282,0.014042762018019158
0.017273199362833,0.015459654761142406,0.014098370661501025
0.017438507080078124,0.015476989746093756,0.014203898111979165
0.017645108497748946,0.015507067664194898,0.014389296709480928
0.017814899313038795,0.015538971999595903,0.014627917059536635
0.017927203262061393,0.015575208162006584,0.014831275270696276
0.01801654270717076,0.01559938703264509,0.01498140607561385
0.0181096857244318,0.01560779918323864,0.015052656693892053
0.018260531955295138,0.015492474591290507,0.015092355233651614
0.018397781084168664,0.015315217791863218,0.015149962227299538
0.01848455575796273,0.015078911414513204,0.015194819523737966
0.018462536381740197,0.014854281556372551,0.015246223000919119
0.018370666503906237,0.014648132324218754,0.015281982421874996
0.018222108179209183,0.014454432896205351,0.015324806680484679
0.01798439025878906,0.014226277669270844,0.015388806660970054
0.01765247101479387,0.014038410592586424,0.015455530044880313
0.01726233440896739,0.013964113981827453,0.015498285708220117
0.016870795355902773,0.013963826497395835,0.015466647677951388
0.01643267544833097,0.014043981378728702,0.015429410067471588
0.0160114377043968,0.014200254928234016,0.0152942746184593
0.0156642368861607,0.014435177757626486,0.015135992140997014
0.015344759313071657,0.014709472656249998,0.014946542135099099
0.015092849731445309,0.014977264404296876,0.01474037170410157
0.014969263321314097,0.015254876552483974,0.014483720828325317
0.01496084112870065,0.015482852333470387,0.014163368626644735
0.015050114812077702,0.015660878774282103,0.013855392868454395
0.015212588840060767,0.015790727403428812,0.013538360595703123
0.015454973493303572,0.01590706961495536,0.013205392020089284
0.015705781824448522,0.01601724063648897,0.012888291302849268
0.01595190799597538,0.016083688446969693,0.012651385683001901
0.016149044036865234,0.016145706176757812,0.012553691864013672
0.01624076597152217,0.016224522744455655,0.012544693485383054
0.016308593749999985,0.016310119628906244,0.012562561035156253
0.016264816810344834,0.01639583193022628,0.012688472353178878
0.01618303571428572,0.01649420601981027,0.012837001255580356
0.01608954535590277,0.01663999204282407,0.012980708369502306
0.0159917978140024,0.016791123610276435,0.013124906099759609
0.015906982421875007,0.01697814941406249,0.013228149414062505
0.01593780517578125,0.017127354939778655,0.01336415608723959
0.01614711595618206,0.017251719599184777,0.01355113153872283
0.01651486483487216,0.017404729669744316,0.013744007457386371
0.016861688523065473,0.017564319428943445,0.013921828497023815
0.01709518432617187,0.017771148681640613,0.014130401611328128
0.017163728412828944,0.018035888671875003,0.014266967773437497
0.017113579644097217,0.01829104953342015,0.014307657877604156
0.01691302131204044,0.018517886891084537,0.01427773868336396
0.016663551330566406,0.01876354217529297,0.014104843139648438
0.016668701171875005,0.01891886393229167,0.013722737630208334
0.016960144042968757,0.019186837332589277,0.01300811767578125
0.017409104567307696,0.019490168644831732,0.012127216045673078
0.01808547973632813,0.01986440022786458,0.011306762695312498
0.019017999822443177,0.020228992808948874,0.010700572620738636
0.020046997070312503,0.02046966552734375,0.010382080078125001
0.02122667100694444,0.020673963758680546,0.010130140516493058
0.022500991821289062,0.020776748657226562,0.009885787963867188
0.023633684430803575,0.020435878208705363,0.0096282958984375
0.024462381998697914,0.019620259602864582,0.009579976399739586
0.0247772216796875,0.018560791015624994,0.009426879882812496
0.024135589599609375,0.01743316650390625,0.009250640869140625
0.023157755533854178,0.016403198242187497,0.009058634440104163
0.022186279296875,0.01552581787109375,0.00881195068359375
0.0207672119140625,0.0149078369140625,0.0088348388671875
